20200208-022208	Key	Action	Acc1	Role1	Lv1	Tong1	Num1	Map1	PosX	PosY	Acc2	Role2	Lv2	Tong2	Num2	Map2	Pos2X	Pos2Y	ItemName	ItemG	ItemD	IitemP	ItemDur	ItemSeed	GenTime	Socket1	Socket2	Socket3	EnhanceTimes	Place	X	Y
20200208-022535	ItemAdd	4087633934	thu1	aqqqqqq	799		1	300	1655	3565			0		0	0	0	0	Ti“m Long Tﬁch Di÷t 	0	107	167	0	2045975814	2020-02-08 02:25:35	134284288	84345348	131073	0	-1	-1	-1
20200208-022535	ItemAdd	4087633934	thu1	aqqqqqq	799		1	300	1655	3565			0		0	0	0	0	Ti“m Long Tﬁch Di÷t 	0	107	167	0	-838194732	2020-02-08 02:25:35	117507072	50856452	131585	0	-1	-1	-1
20200208-022535	ItemAdd	4087633934	thu1	aqqqqqq	799		1	300	1655	3565			0		0	0	0	0	Ti“m Long Tﬁch Di÷t 	0	107	167	0	-1344219278	2020-02-08 02:25:35	134284288	50725379	132097	0	-1	-1	-1
20200208-022535	ItemAdd	4087633934	thu1	aqqqqqq	799		1	300	1655	3565			0		0	0	0	0	Ti“m Long Tﬁch Di÷t 	0	107	167	0	-779068064	2020-02-08 02:25:35	100729600	50725379	132097	0	-1	-1	-1
20200208-022535	ItemAdd	4087633934	thu1	aqqqqqq	799		1	300	1655	3565			0		0	0	0	0	L®ng Ba Vi BÈ toµn t	0	112	158	0	-1172863202	2020-02-08 02:25:35	0	0	10240	0	-1	-1	-1
20200208-022535	ItemAdd	4087633934	thu1	aqqqqqq	799		1	300	1655	3565			0		0	0	0	0	MÀt Tﬁch Ti™u Dao	0	112	224	0	-203320276	2020-02-08 02:25:35	0	0	0	0	-1	-1	-1
20200208-022605	large_str	AddItem[/settings/static_script/cheat/gm_item_tifuzhiyin.lua|Get_Book_JueYao]			0		1063076231	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20200208-022605	ItemAdd	1063076231	thu1	aqqqqqq	799		1	300	1655	3565			0		0	0	0	0	Th t B∂o Chi’u quy’t	2	6	11	1	-72507272	2020-02-08 02:26:05	2048	2048	2048	0	-1	-1	-1
20200208-022605	ItemAdd	1063076231	thu1	aqqqqqq	799		1	300	1655	3565			0		0	0	0	0	La H∏n Quy“n quy’t	2	6	12	1	2009218265	2020-02-08 02:26:05	2048	2048	2048	0	-1	-1	-1
20200208-022605	ItemAdd	1063076231	thu1	aqqqqqq	799		1	300	1655	3565			0		0	0	0	0	Ca Di÷p ThËi quy’t	2	6	13	1	-317767669	2020-02-08 02:26:05	2048	2048	2048	0	-1	-1	-1
20200208-022605	ItemAdd	1063076231	thu1	aqqqqqq	799		1	300	1655	3565			0		0	0	0	0	Hu÷ Nh∑n quy’t	2	6	14	1	-1713049304	2020-02-08 02:26:05	2048	2048	2048	0	-1	-1	-1
20200208-022605	ItemAdd	1063076231	thu1	aqqqqqq	799		1	300	1655	3565			0		0	0	0	0	Vi ßµ quy’t	2	6	15	1	540331849	2020-02-08 02:26:05	2048	2048	2048	0	-1	-1	-1
20200208-022605	ItemAdd	1063076231	thu1	aqqqqqq	799		1	300	1655	3565			0		0	0	0	0	V®n V©n quy’t	2	6	16	1	-1303906882	2020-02-08 02:26:05	2048	2048	2048	0	-1	-1	-1
20200208-022605	ItemAdd	1063076231	thu1	aqqqqqq	799		1	300	1655	3565			0		0	0	0	0	La H∏n TrÀn quy’t	2	6	17	1	-2032030185	2020-02-08 02:26:05	2048	2048	2048	0	-1	-1	-1
20200208-022605	ItemAdd	1063076231	thu1	aqqqqqq	799		1	300	1655	3565			0		0	0	0	0	ßπi Tu Di Ch≠Îng	2	6	18	1	723133881	2020-02-08 02:26:05	2048	2048	2048	0	-1	-1	-1
20200208-022605	ItemAdd	1063076231	thu1	aqqqqqq	799		1	300	1655	3565			0		0	0	0	0	V´ ∂nh quy’t	2	6	19	1	-384429842	2020-02-08 02:26:05	2048	2048	2048	0	-1	-1	-1
20200208-022605	ItemAdd	1063076231	thu1	aqqqqqq	799		1	300	1655	3565			0		0	0	0	0	Long Tr∂o ThÒ quy’t	2	6	20	1	-162550136	2020-02-08 02:26:05	2048	2048	2048	0	-1	-1	-1
20200208-022619	ItemAdd	2628349986	thu1	aqqqqqq	799		1	300	1691	3552			0		0	0	0	0	L©n S≠	0	105	30044	25000	1168719913	2020-02-08 02:26:19	1100167168	0	0	0	-1	-1	-1
20200208-022619	ItemAdd	2628349986	thu1	aqqqqqq	799		1	300	1691	3552			0		0	0	0	0	CÊ D≠¨ng ThÛ  B∂o B∂	0	105	30021	2500	188005984	2020-02-08 02:26:19	1100167168	0	0	0	-1	-1	-1
20200208-022619	ItemAdd	2628349986	thu1	aqqqqqq	799		1	300	1691	3552			0		0	0	0	0	HÂng Mao Ng≠u B∂o B∂	0	105	30023	2500	-1721533989	2020-02-08 02:26:19	1100167168	0	0	0	-1	-1	-1
20200208-022619	ItemAdd	2628349986	thu1	aqqqqqq	799		1	300	1691	3552			0		0	0	0	0	Bπch HÊ B∂o B∂o	0	105	30025	2500	433864970	2020-02-08 02:26:19	1100167168	0	0	0	-1	-1	-1
20200208-022619	ItemAdd	2628349986	thu1	aqqqqqq	799		1	300	1691	3552			0		0	0	0	0	Hæc HÊ B∂o B∂o	0	105	30027	2500	991537821	2020-02-08 02:26:19	1100167168	0	0	0	-1	-1	-1
20200208-022619	ItemAdd	2628349986	thu1	aqqqqqq	799		1	300	1691	3552			0		0	0	0	0	B∏o Vµng B∂o B∂o	0	105	30030	2500	1733602436	2020-02-08 02:26:19	1100167168	0	0	0	-1	-1	-1
20200208-022619	ItemAdd	2628349986	thu1	aqqqqqq	799		1	300	1691	3552			0		0	0	0	0	Th· b´ng	0	105	30040	2500	-812714257	2020-02-08 02:26:19	1100167168	0	0	0	-1	-1	-1
20200208-022619	ItemAdd	2628349986	thu1	aqqqqqq	799		1	300	1691	3552			0		0	0	0	0	Xe Tu«n LÈc mµu Æ·	0	105	30041	2500	-1120828594	2020-02-08 02:26:19	1100167168	0	0	0	-1	-1	-1
20200208-022619	ItemAdd	2628349986	thu1	aqqqqqq	799		1	300	1691	3552			0		0	0	0	0	Th«n ThÛ Tﬁch Tµ	0	105	30048	2500	790890321	2020-02-08 02:26:19	1100167168	0	0	0	-1	-1	-1
20200208-022619	ItemAdd	2628349986	thu1	aqqqqqq	799		1	300	1691	3552			0		0	0	0	0	Thi’u D≠¨ng Th t Tin	0	105	10107	2500	-1398195224	2020-02-08 02:26:19	1100167168	0	0	0	-1	-1	-1
20200208-022619	ItemAdd	2628349986	thu1	aqqqqqq	799		1	300	1691	3552			0		0	0	0	0	V®n Sˆ Th t Qu©n Ki’	0	105	10108	2500	49162307	2020-02-08 02:26:19	1100167168	0	0	0	-1	-1	-1
20200208-022619	ItemAdd	2628349986	thu1	aqqqqqq	799		1	300	1691	3552			0		0	0	0	0	C´n H≠ Ng‰c Dao Ki’m	0	105	10109	2500	-1093934894	2020-02-08 02:26:19	1100167168	0	0	0	-1	-1	-1
20200208-022619	ItemAdd	2628349986	thu1	aqqqqqq	799		1	300	1691	3552			0		0	0	0	0	Ti™n Du Ki’m	0	105	10110	2500	35613253	2020-02-08 02:26:19	1100167168	0	0	0	-1	-1	-1
20200208-022619	ItemAdd	2628349986	thu1	aqqqqqq	799		1	300	1691	3552			0		0	0	0	0	Th∏i Thanh V´ Tr«n K	0	105	10111	2500	-1801015156	2020-02-08 02:26:19	1100167168	0	0	0	-1	-1	-1
20200208-022619	ItemAdd	2628349986	thu1	aqqqqqq	799		1	300	1691	3552			0		0	0	0	0	Tˆ Ng‰c Tr≠Íng Phong	0	105	10112	2500	1896333783	2020-02-08 02:26:19	1100167168	0	0	0	-1	-1	-1
20200208-022717	ItemConsume	ClearItemInPos	thu1	aqqqqqq	799		1	301	1583	3174			0		0	0	0	0	GM Item	2	1	30644	1	747044097	2020-02-08 02:25:25	1073676288	1073676288	1073676288	0	2	0	0
20200208-022717	ItemConsume	ClearItemInPos	thu1	aqqqqqq	799		1	301	1583	3174			0		0	0	0	0	Th t B∂o Chi’u quy’t	2	6	11	1	-72507272	2020-02-08 02:26:05	2048	2048	2048	0	2	1	0
20200208-022717	ItemConsume	ClearItemInPos	thu1	aqqqqqq	799		1	301	1583	3174			0		0	0	0	0	Ti“m Long TÛc Di÷t C	0	107	205	0	-481957200	2020-02-08 02:25:35	117507072	185140227	132353	0	2	2	0
20200208-022717	ItemConsume	ClearItemInPos	thu1	aqqqqqq	799		1	301	1583	3174			0		0	0	0	0	Ti“m Long TÛc Di÷t C	0	107	205	0	-738125842	2020-02-08 02:25:35	151061248	185271300	131073	0	2	3	0
20200208-022717	ItemConsume	ClearItemInPos	thu1	aqqqqqq	799		1	301	1583	3174			0		0	0	0	0	Ti“m Long TÛc Di÷t C	0	107	205	0	-2036409220	2020-02-08 02:25:35	184615936	185271044	131841	0	2	4	0
20200208-022717	ItemConsume	ClearItemInPos	thu1	aqqqqqq	799		1	301	1583	3174			0		0	0	0	0	Ti“m Long TÛc Di÷t C	0	107	205	0	-2023969830	2020-02-08 02:25:35	184615936	134939651	131841	0	2	0	1
20200208-022717	ItemConsume	ClearItemInPos	thu1	aqqqqqq	799		1	301	1583	3174			0		0	0	0	0	Ti“m Long Tﬁch Di÷t 	0	107	167	0	-1054462584	2020-02-08 02:25:35	184615680	67633668	131329	0	2	1	1
20200208-022717	ItemConsume	ClearItemInPos	thu1	aqqqqqq	799		1	301	1583	3174			0		0	0	0	0	Ti“m Long Tﬁch Di÷t 	0	107	167	0	2045975814	2020-02-08 02:25:35	134284288	84345348	131073	0	2	2	1
20200208-022717	ItemConsume	ClearItemInPos	thu1	aqqqqqq	799		1	301	1583	3174			0		0	0	0	0	Ti“m Long Tﬁch Di÷t 	0	107	167	0	-838194732	2020-02-08 02:25:35	117507072	50856452	131585	0	2	3	1
20200208-022717	ItemConsume	ClearItemInPos	thu1	aqqqqqq	799		1	301	1583	3174			0		0	0	0	0	Ti“m Long Tﬁch Di÷t 	0	107	167	0	-1344219278	2020-02-08 02:25:35	134284288	50725379	132097	0	2	4	1
20200208-022717	ItemConsume	ClearItemInPos	thu1	aqqqqqq	799		1	301	1583	3174			0		0	0	0	0	Ti“m Long Tﬁch Di÷t 	0	107	167	0	-779068064	2020-02-08 02:25:35	100729600	50725379	132097	0	2	0	2
20200208-022717	ItemConsume	ClearItemInPos	thu1	aqqqqqq	799		1	301	1583	3174			0		0	0	0	0	L®ng Ba Vi BÈ toµn t	0	112	158	0	-1172863202	2020-02-08 02:25:35	0	0	10240	0	2	1	2
20200208-022717	ItemConsume	ClearItemInPos	thu1	aqqqqqq	799		1	301	1583	3174			0		0	0	0	0	La H∏n Quy“n quy’t	2	6	12	1	2009218265	2020-02-08 02:26:05	2048	2048	2048	0	2	2	2
20200208-022717	ItemConsume	ClearItemInPos	thu1	aqqqqqq	799		1	301	1583	3174			0		0	0	0	0	Ca Di÷p ThËi quy’t	2	6	13	1	-317767669	2020-02-08 02:26:05	2048	2048	2048	0	2	3	2
20200208-022717	ItemConsume	ClearItemInPos	thu1	aqqqqqq	799		1	301	1583	3174			0		0	0	0	0	Hu÷ Nh∑n quy’t	2	6	14	1	-1713049304	2020-02-08 02:26:05	2048	2048	2048	0	2	4	2
20200208-022717	ItemConsume	ClearItemInPos	thu1	aqqqqqq	799		1	301	1583	3174			0		0	0	0	0	L©n S≠	0	105	30044	25000	1168719913	2020-02-08 02:26:19	1100167168	0	0	0	2	0	3
20200208-022717	ItemConsume	ClearItemInPos	thu1	aqqqqqq	799		1	301	1583	3174			0		0	0	0	0	V®n V©n quy’t	2	6	16	1	-1303906882	2020-02-08 02:26:05	2048	2048	2048	0	2	1	3
20200208-022717	ItemConsume	ClearItemInPos	thu1	aqqqqqq	799		1	301	1583	3174			0		0	0	0	0	La H∏n TrÀn quy’t	2	6	17	1	-2032030185	2020-02-08 02:26:05	2048	2048	2048	0	2	2	3
20200208-022717	ItemConsume	ClearItemInPos	thu1	aqqqqqq	799		1	301	1583	3174			0		0	0	0	0	ßπi Tu Di Ch≠Îng	2	6	18	1	723133881	2020-02-08 02:26:05	2048	2048	2048	0	2	3	3
20200208-022717	ItemConsume	ClearItemInPos	thu1	aqqqqqq	799		1	301	1583	3174			0		0	0	0	0	CÊ D≠¨ng ThÛ  B∂o B∂	0	105	30021	2500	188005984	2020-02-08 02:26:19	1100167168	0	0	0	2	4	3
20200208-022717	ItemConsume	ClearItemInPos	thu1	aqqqqqq	799		1	301	1583	3174			0		0	0	0	0	Long Tr∂o ThÒ quy’t	2	6	20	1	-162550136	2020-02-08 02:26:05	2048	2048	2048	0	2	0	4
20200208-022717	ItemConsume	ClearItemInPos	thu1	aqqqqqq	799		1	301	1583	3174			0		0	0	0	0	HÂng Mao Ng≠u B∂o B∂	0	105	30023	2500	-1721533989	2020-02-08 02:26:19	1100167168	0	0	0	2	1	4
20200208-022717	ItemConsume	ClearItemInPos	thu1	aqqqqqq	799		1	301	1583	3174			0		0	0	0	0	Bπch HÊ B∂o B∂o	0	105	30025	2500	433864970	2020-02-08 02:26:19	1100167168	0	0	0	2	2	4
20200208-022717	ItemConsume	ClearItemInPos	thu1	aqqqqqq	799		1	301	1583	3174			0		0	0	0	0	Hæc HÊ B∂o B∂o	0	105	30027	2500	991537821	2020-02-08 02:26:19	1100167168	0	0	0	2	3	4
20200208-022717	ItemConsume	ClearItemInPos	thu1	aqqqqqq	799		1	301	1583	3174			0		0	0	0	0	B∏o Vµng B∂o B∂o	0	105	30030	2500	1733602436	2020-02-08 02:26:19	1100167168	0	0	0	2	4	4
20200208-022717	ItemConsume	ClearItemInPos	thu1	aqqqqqq	799		1	301	1583	3174			0		0	0	0	0	Th· b´ng	0	105	30040	2500	-812714257	2020-02-08 02:26:19	1100167168	0	0	0	2	0	5
20200208-022717	ItemConsume	ClearItemInPos	thu1	aqqqqqq	799		1	301	1583	3174			0		0	0	0	0	Xe Tu«n LÈc mµu Æ·	0	105	30041	2500	-1120828594	2020-02-08 02:26:19	1100167168	0	0	0	2	1	5
20200208-022717	ItemConsume	ClearItemInPos	thu1	aqqqqqq	799		1	301	1583	3174			0		0	0	0	0	Th«n ThÛ Tﬁch Tµ	0	105	30048	2500	790890321	2020-02-08 02:26:19	1100167168	0	0	0	2	2	5
20200208-022717	ItemConsume	ClearItemInPos	thu1	aqqqqqq	799		1	301	1583	3174			0		0	0	0	0	Phi™u VÚ	0	105	15	14999	-1119411955	2020-02-08 02:23:11	26418814	0	0	0	2	3	5
20200208-022717	ItemConsume	ClearItemInPos	thu1	aqqqqqq	799		1	301	1583	3174			0		0	0	0	0	V®n Sˆ Th t Qu©n Ki’	0	105	10108	2500	49162307	2020-02-08 02:26:19	1100167168	0	0	0	2	4	5
20200208-022717	ItemConsume	ClearItemInPos	thu1	aqqqqqq	799		1	301	1583	3174			0		0	0	0	0	C´n H≠ Ng‰c Dao Ki’m	0	105	10109	2500	-1093934894	2020-02-08 02:26:19	1100167168	0	0	0	2	0	6
20200208-022717	ItemConsume	ClearItemInPos	thu1	aqqqqqq	799		1	301	1583	3174			0		0	0	0	0	Ti™n Du Ki’m	0	105	10110	2500	35613253	2020-02-08 02:26:19	1100167168	0	0	0	2	1	6
20200208-022717	ItemConsume	ClearItemInPos	thu1	aqqqqqq	799		1	301	1583	3174			0		0	0	0	0	Th∏i Thanh V´ Tr«n K	0	105	10111	2500	-1801015156	2020-02-08 02:26:19	1100167168	0	0	0	2	2	6
20200208-022717	ItemConsume	ClearItemInPos	thu1	aqqqqqq	799		1	301	1583	3174			0		0	0	0	0	Tˆ Ng‰c Tr≠Íng Phong	0	105	10112	2500	1896333783	2020-02-08 02:26:19	1100167168	0	0	0	2	3	6
20200208-022717	ItemAdd	1216436836	thu1	aqqqqqq	799		1	301	1583	3174			0		0	0	0	0	GM Item	2	1	30644	1	628929263	2020-02-08 02:27:17	1073676288	1073676288	1073676288	0	-1	-1	-1
20200208-022757	ItemAdd	AddItem[NoScript|NoFunc]	thu1	aqqqqqq	799		1	301	1595	3186			0		0	0	0	0	TËng_Uy HÊ Nguy™n So	0	103	20624	360	1359388029	2020-02-08 02:27:57	947001323	949817290	27136333	15	-1	-1	-1
20200208-022805	ItemAdd	AddItem[NoScript|NoFunc]	thu1	aqqqqqq	799		1	301	1595	3186			0		0	0	0	0	TËng_Uy HÊ Nguy™n So	0	101	20624	360	-1874113790	2020-02-08 02:28:05	947000013	949815677	27202576	15	-1	-1	-1
20200208-022810	ItemAdd	AddItem[NoScript|NoFunc]	thu1	aqqqqqq	799		1	301	1595	3186			0		0	0	0	0	TËng_Uy HÊ Nguy™n So	0	100	20624	360	-921297721	2020-02-08 02:28:10	947000064	949815690	27267420	15	-1	-1	-1
20200208-022907	ItemAdd	AddItem[NoScript|NoFunc]	thu1	aqqqqqq	799		1	301	1585	3182			0		0	0	0	0	TËng_Uy HÊ Nguy™n So	0	0	20624	300	-1421576672	2020-02-08 02:29:07	951323489	951520307	949294994	15	-1	-1	-1
20200208-022958	ItemAdd	AddItem[NoScript|NoFunc]	thu1	aqqqqqq	799		1	301	1585	3187			0		0	0	0	0	Th›ch Tuy’t § Truy 	0	105	37	2500	398613722	2020-02-08 02:29:58	1128871936	1930639360	1100167168	15	-1	-1	-1
