20240624-224427	Key	Action	Acc1	Role1	Lv1	Tong1	Num1	Map1	PosX	PosY	Acc2	Role2	Lv2	Tong2	Num2	Map2	Pos2X	Pos2Y	ItemName	ItemG	ItemD	IitemP	ItemDur	ItemSeed	GenTime	Socket1	Socket2	Socket3	EnhanceTimes	Place	X	Y
20240624-230404	item_info	Enhance.Fail	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	Liªu nguyªn so¸i chi	0	101	2255	150	1526164265	2024-06-24 22:25:21	26743633	26815150	27203153	3	1	0	3
20240624-230404	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	M¶nh Thiªn th¹ch	2	2	7	69	777426386	2024-06-24 23:01:51	1073676288	1073676288	1073676288	0	2	1	1
20240624-230404	MoneyPay	EnhanceItem	kan	Jx2iiTieuKan	799		8000	350	1411	2930			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20240624-230404	item_info	Enhance.Success	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	Liªu nguyªn so¸i chi	0	101	2255	150	1526164265	2024-06-24 22:25:21	26743633	26815150	27203153	0	1	0	3
20240624-230404	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	M¶nh Thiªn th¹ch	2	2	7	68	777426386	2024-06-24 23:01:51	1073676288	1073676288	1073676288	0	2	1	1
20240624-230404	MoneyPay	EnhanceItem	kan	Jx2iiTieuKan	799		16000	350	1411	2930			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20240624-230404	item_info	Enhance.Success	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	Liªu nguyªn so¸i chi	0	101	2255	150	1526164265	2024-06-24 22:25:21	26743633	26815150	27203153	1	1	0	3
20240624-230404	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	M¶nh Thiªn th¹ch	2	2	7	67	777426386	2024-06-24 23:01:51	1073676288	1073676288	1073676288	0	2	1	1
20240624-230404	MoneyPay	EnhanceItem	kan	Jx2iiTieuKan	799		24000	350	1411	2930			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20240624-230404	item_info	Enhance.Success	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	Liªu nguyªn so¸i chi	0	101	2255	150	1526164265	2024-06-24 22:25:21	26743633	26815150	27203153	2	1	0	3
20240624-230404	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	M¶nh Thiªn th¹ch	2	2	7	66	777426386	2024-06-24 23:01:51	1073676288	1073676288	1073676288	0	2	1	1
20240624-230404	MoneyPay	EnhanceItem	kan	Jx2iiTieuKan	799		32000	350	1411	2930			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20240624-230404	item_info	Enhance.Fail	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	Liªu nguyªn so¸i chi	0	101	2255	150	1526164265	2024-06-24 22:25:21	26743633	26815150	27203153	3	1	0	3
20240624-230404	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	M¶nh Thiªn th¹ch	2	2	7	65	777426386	2024-06-24 23:01:51	1073676288	1073676288	1073676288	0	2	1	1
20240624-230404	MoneyPay	EnhanceItem	kan	Jx2iiTieuKan	799		8000	350	1411	2930			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20240624-230404	item_info	Enhance.Success	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	Liªu nguyªn so¸i chi	0	101	2255	150	1526164265	2024-06-24 22:25:21	26743633	26815150	27203153	0	1	0	3
20240624-230404	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	M¶nh Thiªn th¹ch	2	2	7	64	777426386	2024-06-24 23:01:51	1073676288	1073676288	1073676288	0	2	1	1
20240624-230404	MoneyPay	EnhanceItem	kan	Jx2iiTieuKan	799		16000	350	1411	2930			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20240624-230404	item_info	Enhance.Success	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	Liªu nguyªn so¸i chi	0	101	2255	150	1526164265	2024-06-24 22:25:21	26743633	26815150	27203153	1	1	0	3
20240624-230405	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	M¶nh Thiªn th¹ch	2	2	7	63	777426386	2024-06-24 23:01:51	1073676288	1073676288	1073676288	0	2	1	1
20240624-230405	MoneyPay	EnhanceItem	kan	Jx2iiTieuKan	799		24000	350	1411	2930			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20240624-230405	item_info	Enhance.Success	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	Liªu nguyªn so¸i chi	0	101	2255	150	1526164265	2024-06-24 22:25:21	26743633	26815150	27203153	2	1	0	3
20240624-230405	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	M¶nh Thiªn th¹ch	2	2	7	62	777426386	2024-06-24 23:01:51	1073676288	1073676288	1073676288	0	2	1	1
20240624-230405	MoneyPay	EnhanceItem	kan	Jx2iiTieuKan	799		32000	350	1411	2930			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20240624-230405	item_info	Enhance.Success	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	Liªu nguyªn so¸i chi	0	101	2255	150	1526164265	2024-06-24 22:25:21	26743633	26815150	27203153	3	1	0	3
20240624-230405	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	Thiªn th¹ch	2	2	8	149	-974448685	2024-06-24 23:01:57	1073676288	1073676288	1073676288	0	2	2	1
20240624-230405	MoneyPay	EnhanceItem	kan	Jx2iiTieuKan	799		40000	350	1411	2930			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20240624-230405	item_info	Enhance.Fail	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	Liªu nguyªn so¸i chi	0	101	2255	150	1526164265	2024-06-24 22:25:21	26743633	26815150	27203153	4	1	0	3
20240624-230405	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	M¶nh Thiªn th¹ch	2	2	7	61	777426386	2024-06-24 23:01:51	1073676288	1073676288	1073676288	0	2	1	1
20240624-230405	MoneyPay	EnhanceItem	kan	Jx2iiTieuKan	799		8000	350	1411	2930			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20240624-230405	item_info	Enhance.Success	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	Liªu nguyªn so¸i chi	0	101	2255	150	1526164265	2024-06-24 22:25:21	26743633	26815150	27203153	0	1	0	3
20240624-230405	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	M¶nh Thiªn th¹ch	2	2	7	60	777426386	2024-06-24 23:01:51	1073676288	1073676288	1073676288	0	2	1	1
20240624-230405	MoneyPay	EnhanceItem	kan	Jx2iiTieuKan	799		16000	350	1411	2930			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20240624-230405	item_info	Enhance.Fail	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	Liªu nguyªn so¸i chi	0	101	2255	150	1526164265	2024-06-24 22:25:21	26743633	26815150	27203153	1	1	0	3
20240624-230405	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	M¶nh Thiªn th¹ch	2	2	7	59	777426386	2024-06-24 23:01:51	1073676288	1073676288	1073676288	0	2	1	1
20240624-230405	MoneyPay	EnhanceItem	kan	Jx2iiTieuKan	799		8000	350	1411	2930			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20240624-230405	item_info	Enhance.Success	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	Liªu nguyªn so¸i chi	0	101	2255	150	1526164265	2024-06-24 22:25:21	26743633	26815150	27203153	0	1	0	3
20240624-230405	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	M¶nh Thiªn th¹ch	2	2	7	58	777426386	2024-06-24 23:01:51	1073676288	1073676288	1073676288	0	2	1	1
20240624-230405	MoneyPay	EnhanceItem	kan	Jx2iiTieuKan	799		16000	350	1411	2930			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20240624-230405	item_info	Enhance.Success	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	Liªu nguyªn so¸i chi	0	101	2255	150	1526164265	2024-06-24 22:25:21	26743633	26815150	27203153	1	1	0	3
20240624-230405	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	M¶nh Thiªn th¹ch	2	2	7	57	777426386	2024-06-24 23:01:51	1073676288	1073676288	1073676288	0	2	1	1
20240624-230405	MoneyPay	EnhanceItem	kan	Jx2iiTieuKan	799		24000	350	1411	2930			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20240624-230405	item_info	Enhance.Fail	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	Liªu nguyªn so¸i chi	0	101	2255	150	1526164265	2024-06-24 22:25:21	26743633	26815150	27203153	2	1	0	3
20240624-230405	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	M¶nh Thiªn th¹ch	2	2	7	56	777426386	2024-06-24 23:01:51	1073676288	1073676288	1073676288	0	2	1	1
20240624-230405	MoneyPay	EnhanceItem	kan	Jx2iiTieuKan	799		8000	350	1411	2930			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20240624-230405	item_info	Enhance.Success	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	Liªu nguyªn so¸i chi	0	101	2255	150	1526164265	2024-06-24 22:25:21	26743633	26815150	27203153	0	1	0	3
20240624-230405	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	M¶nh Thiªn th¹ch	2	2	7	55	777426386	2024-06-24 23:01:51	1073676288	1073676288	1073676288	0	2	1	1
20240624-230405	MoneyPay	EnhanceItem	kan	Jx2iiTieuKan	799		16000	350	1411	2930			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20240624-230405	item_info	Enhance.Success	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	Liªu nguyªn so¸i chi	0	101	2255	150	1526164265	2024-06-24 22:25:21	26743633	26815150	27203153	1	1	0	3
20240624-230406	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	M¶nh Thiªn th¹ch	2	2	7	54	777426386	2024-06-24 23:01:51	1073676288	1073676288	1073676288	0	2	1	1
20240624-230406	MoneyPay	EnhanceItem	kan	Jx2iiTieuKan	799		24000	350	1411	2930			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20240624-230406	item_info	Enhance.Success	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	Liªu nguyªn so¸i chi	0	101	2255	150	1526164265	2024-06-24 22:25:21	26743633	26815150	27203153	2	1	0	3
20240624-230406	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	M¶nh Thiªn th¹ch	2	2	7	53	777426386	2024-06-24 23:01:51	1073676288	1073676288	1073676288	0	2	1	1
20240624-230406	MoneyPay	EnhanceItem	kan	Jx2iiTieuKan	799		32000	350	1411	2930			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20240624-230406	item_info	Enhance.Fail	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	Liªu nguyªn so¸i chi	0	101	2255	150	1526164265	2024-06-24 22:25:21	26743633	26815150	27203153	3	1	0	3
20240624-230406	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	M¶nh Thiªn th¹ch	2	2	7	52	777426386	2024-06-24 23:01:51	1073676288	1073676288	1073676288	0	2	1	1
20240624-230406	MoneyPay	EnhanceItem	kan	Jx2iiTieuKan	799		8000	350	1411	2930			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20240624-230406	item_info	Enhance.Success	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	Liªu nguyªn so¸i chi	0	101	2255	150	1526164265	2024-06-24 22:25:21	26743633	26815150	27203153	0	1	0	3
20240624-230406	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	M¶nh Thiªn th¹ch	2	2	7	51	777426386	2024-06-24 23:01:51	1073676288	1073676288	1073676288	0	2	1	1
20240624-230406	MoneyPay	EnhanceItem	kan	Jx2iiTieuKan	799		16000	350	1411	2930			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20240624-230406	item_info	Enhance.Success	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	Liªu nguyªn so¸i chi	0	101	2255	150	1526164265	2024-06-24 22:25:21	26743633	26815150	27203153	1	1	0	3
20240624-230406	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	M¶nh Thiªn th¹ch	2	2	7	50	777426386	2024-06-24 23:01:51	1073676288	1073676288	1073676288	0	2	1	1
20240624-230406	MoneyPay	EnhanceItem	kan	Jx2iiTieuKan	799		24000	350	1411	2930			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20240624-230406	item_info	Enhance.Fail	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	Liªu nguyªn so¸i chi	0	101	2255	150	1526164265	2024-06-24 22:25:21	26743633	26815150	27203153	2	1	0	3
20240624-230406	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	M¶nh Thiªn th¹ch	2	2	7	49	777426386	2024-06-24 23:01:51	1073676288	1073676288	1073676288	0	2	1	1
20240624-230406	MoneyPay	EnhanceItem	kan	Jx2iiTieuKan	799		8000	350	1411	2930			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20240624-230406	item_info	Enhance.Success	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	Liªu nguyªn so¸i chi	0	101	2255	150	1526164265	2024-06-24 22:25:21	26743633	26815150	27203153	0	1	0	3
20240624-230406	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	M¶nh Thiªn th¹ch	2	2	7	48	777426386	2024-06-24 23:01:51	1073676288	1073676288	1073676288	0	2	1	1
20240624-230406	MoneyPay	EnhanceItem	kan	Jx2iiTieuKan	799		16000	350	1411	2930			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20240624-230406	item_info	Enhance.Fail	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	Liªu nguyªn so¸i chi	0	101	2255	150	1526164265	2024-06-24 22:25:21	26743633	26815150	27203153	1	1	0	3
20240624-230406	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	M¶nh Thiªn th¹ch	2	2	7	47	777426386	2024-06-24 23:01:51	1073676288	1073676288	1073676288	0	2	1	1
20240624-230406	MoneyPay	EnhanceItem	kan	Jx2iiTieuKan	799		8000	350	1411	2930			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20240624-230406	item_info	Enhance.Success	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	Liªu nguyªn so¸i chi	0	101	2255	150	1526164265	2024-06-24 22:25:21	26743633	26815150	27203153	0	1	0	3
20240624-230406	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	M¶nh Thiªn th¹ch	2	2	7	46	777426386	2024-06-24 23:01:51	1073676288	1073676288	1073676288	0	2	1	1
20240624-230406	MoneyPay	EnhanceItem	kan	Jx2iiTieuKan	799		16000	350	1411	2930			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20240624-230406	item_info	Enhance.Success	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	Liªu nguyªn so¸i chi	0	101	2255	150	1526164265	2024-06-24 22:25:21	26743633	26815150	27203153	1	1	0	3
20240624-230407	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	M¶nh Thiªn th¹ch	2	2	7	45	777426386	2024-06-24 23:01:51	1073676288	1073676288	1073676288	0	2	1	1
20240624-230407	MoneyPay	EnhanceItem	kan	Jx2iiTieuKan	799		24000	350	1411	2930			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20240624-230407	item_info	Enhance.Success	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	Liªu nguyªn so¸i chi	0	101	2255	150	1526164265	2024-06-24 22:25:21	26743633	26815150	27203153	2	1	0	3
20240624-230407	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	M¶nh Thiªn th¹ch	2	2	7	44	777426386	2024-06-24 23:01:51	1073676288	1073676288	1073676288	0	2	1	1
20240624-230407	MoneyPay	EnhanceItem	kan	Jx2iiTieuKan	799		32000	350	1411	2930			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20240624-230407	item_info	Enhance.Fail	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	Liªu nguyªn so¸i chi	0	101	2255	150	1526164265	2024-06-24 22:25:21	26743633	26815150	27203153	3	1	0	3
20240624-230407	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	M¶nh Thiªn th¹ch	2	2	7	43	777426386	2024-06-24 23:01:51	1073676288	1073676288	1073676288	0	2	1	1
20240624-230407	MoneyPay	EnhanceItem	kan	Jx2iiTieuKan	799		8000	350	1411	2930			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20240624-230407	item_info	Enhance.Success	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	Liªu nguyªn so¸i chi	0	101	2255	150	1526164265	2024-06-24 22:25:21	26743633	26815150	27203153	0	1	0	3
20240624-230407	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	M¶nh Thiªn th¹ch	2	2	7	42	777426386	2024-06-24 23:01:51	1073676288	1073676288	1073676288	0	2	1	1
20240624-230407	MoneyPay	EnhanceItem	kan	Jx2iiTieuKan	799		16000	350	1411	2930			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20240624-230407	item_info	Enhance.Success	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	Liªu nguyªn so¸i chi	0	101	2255	150	1526164265	2024-06-24 22:25:21	26743633	26815150	27203153	1	1	0	3
20240624-230407	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	M¶nh Thiªn th¹ch	2	2	7	41	777426386	2024-06-24 23:01:51	1073676288	1073676288	1073676288	0	2	1	1
20240624-230407	MoneyPay	EnhanceItem	kan	Jx2iiTieuKan	799		24000	350	1411	2930			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20240624-230407	item_info	Enhance.Fail	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	Liªu nguyªn so¸i chi	0	101	2255	150	1526164265	2024-06-24 22:25:21	26743633	26815150	27203153	2	1	0	3
20240624-230407	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	M¶nh Thiªn th¹ch	2	2	7	40	777426386	2024-06-24 23:01:51	1073676288	1073676288	1073676288	0	2	1	1
20240624-230407	MoneyPay	EnhanceItem	kan	Jx2iiTieuKan	799		8000	350	1411	2930			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20240624-230407	item_info	Enhance.Success	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	Liªu nguyªn so¸i chi	0	101	2255	150	1526164265	2024-06-24 22:25:21	26743633	26815150	27203153	0	1	0	3
20240624-230407	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	M¶nh Thiªn th¹ch	2	2	7	39	777426386	2024-06-24 23:01:51	1073676288	1073676288	1073676288	0	2	1	1
20240624-230407	MoneyPay	EnhanceItem	kan	Jx2iiTieuKan	799		16000	350	1411	2930			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20240624-230407	item_info	Enhance.Success	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	Liªu nguyªn so¸i chi	0	101	2255	150	1526164265	2024-06-24 22:25:21	26743633	26815150	27203153	1	1	0	3
20240624-230407	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	M¶nh Thiªn th¹ch	2	2	7	38	777426386	2024-06-24 23:01:51	1073676288	1073676288	1073676288	0	2	1	1
20240624-230407	MoneyPay	EnhanceItem	kan	Jx2iiTieuKan	799		24000	350	1411	2930			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20240624-230407	item_info	Enhance.Fail	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	Liªu nguyªn so¸i chi	0	101	2255	150	1526164265	2024-06-24 22:25:21	26743633	26815150	27203153	2	1	0	3
20240624-230407	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	M¶nh Thiªn th¹ch	2	2	7	37	777426386	2024-06-24 23:01:51	1073676288	1073676288	1073676288	0	2	1	1
20240624-230407	MoneyPay	EnhanceItem	kan	Jx2iiTieuKan	799		8000	350	1411	2930			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20240624-230407	item_info	Enhance.Success	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	Liªu nguyªn so¸i chi	0	101	2255	150	1526164265	2024-06-24 22:25:21	26743633	26815150	27203153	0	1	0	3
20240624-230408	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	M¶nh Thiªn th¹ch	2	2	7	36	777426386	2024-06-24 23:01:51	1073676288	1073676288	1073676288	0	2	1	1
20240624-230408	MoneyPay	EnhanceItem	kan	Jx2iiTieuKan	799		16000	350	1411	2930			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20240624-230408	item_info	Enhance.Success	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	Liªu nguyªn so¸i chi	0	101	2255	150	1526164265	2024-06-24 22:25:21	26743633	26815150	27203153	1	1	0	3
20240624-230408	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	M¶nh Thiªn th¹ch	2	2	7	35	777426386	2024-06-24 23:01:51	1073676288	1073676288	1073676288	0	2	1	1
20240624-230408	MoneyPay	EnhanceItem	kan	Jx2iiTieuKan	799		24000	350	1411	2930			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20240624-230408	item_info	Enhance.Success	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	Liªu nguyªn so¸i chi	0	101	2255	150	1526164265	2024-06-24 22:25:21	26743633	26815150	27203153	2	1	0	3
20240624-230408	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	M¶nh Thiªn th¹ch	2	2	7	34	777426386	2024-06-24 23:01:51	1073676288	1073676288	1073676288	0	2	1	1
20240624-230408	MoneyPay	EnhanceItem	kan	Jx2iiTieuKan	799		32000	350	1411	2930			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20240624-230408	item_info	Enhance.Success	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	Liªu nguyªn so¸i chi	0	101	2255	150	1526164265	2024-06-24 22:25:21	26743633	26815150	27203153	3	1	0	3
20240624-230408	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	Thiªn th¹ch	2	2	8	148	-974448685	2024-06-24 23:01:57	1073676288	1073676288	1073676288	0	2	2	1
20240624-230408	MoneyPay	EnhanceItem	kan	Jx2iiTieuKan	799		40000	350	1411	2930			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20240624-230408	item_info	Enhance.Success	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	Liªu nguyªn so¸i chi	0	101	2255	150	1526164265	2024-06-24 22:25:21	26743633	26815150	27203153	4	1	0	3
20240624-230408	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	Thiªn th¹ch	2	2	8	147	-974448685	2024-06-24 23:01:57	1073676288	1073676288	1073676288	0	2	2	1
20240624-230408	MoneyPay	EnhanceItem	kan	Jx2iiTieuKan	799		48000	350	1411	2930			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20240624-230408	item_info	Enhance.Fail	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	Liªu nguyªn so¸i chi	0	101	2255	150	1526164265	2024-06-24 22:25:21	26743633	26815150	27203153	5	1	0	3
20240624-230408	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	M¶nh Thiªn th¹ch	2	2	7	33	777426386	2024-06-24 23:01:51	1073676288	1073676288	1073676288	0	2	1	1
20240624-230408	MoneyPay	EnhanceItem	kan	Jx2iiTieuKan	799		8000	350	1411	2930			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20240624-230408	item_info	Enhance.Success	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	Liªu nguyªn so¸i chi	0	101	2255	150	1526164265	2024-06-24 22:25:21	26743633	26815150	27203153	0	1	0	3
20240624-230408	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	M¶nh Thiªn th¹ch	2	2	7	32	777426386	2024-06-24 23:01:51	1073676288	1073676288	1073676288	0	2	1	1
20240624-230408	MoneyPay	EnhanceItem	kan	Jx2iiTieuKan	799		16000	350	1411	2930			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20240624-230408	item_info	Enhance.Fail	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	Liªu nguyªn so¸i chi	0	101	2255	150	1526164265	2024-06-24 22:25:21	26743633	26815150	27203153	1	1	0	3
20240624-230408	ItemConsume	ExpendIdx	kan	Jx2iiTieuKan	799		1	350	1411	2930			0		0	0	0	0	M¶nh Thiªn th¹ch	2	2	7	31	777426386	2024-06-24 23:01:51	1073676288	1073676288	1073676288	0	2	1	1
20240624-230408	MoneyPay	EnhanceItem	kan	Jx2iiTieuKan	799		8000	350	1411	2930			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
