route	rank	name	point	zige_point	level	totlewin	totlelose	weekwin	weeklose
17	110	11*ooTiaChopTN	237	0	97	7	2	7	2
17	111	63*TongxXBaoVuxX	235	0	96	35	30	4	5
17	112	07*DGiHoTamNuongz	301	0	98	26	18	12	3
17	113	43*DaoPh0Thu7EmNhe	264	0	98	48	41	10	3
17	114	91*chuotvotinh0779	254	0	99	27	20	21	18
17	115	35*iLongThienVuong	230	0	95	13	11	4	7
17	116	91*chip9x123	365	0	96	35	18	19	13
17	117	22*TaoThicThe	272	0	90	14	6	11	3
17	118	25*zMarszz	299	0	98	28	21	7	6
17	119	07*xZTrai3BuaZx	239	0	93	22	22	2	7
17	120	17*STzNguyenThuan	286	0	96	23	14	7	2
17	121	25*zTyToTyToe	307	0	97	26	25	8	1
17	122	24*zZNg­uMaV­¬ngZz	264	0	94	26	17	26	17
17	123	11*ZxMrClick	262	0	96	7	2	7	2
17	124	90*zZzBîmTr©uzZz	300	0	95	21	12	21	12
17	125	90*YuriBoyka	275	0	90	37	30	6	3
17	126	23*xPCAxZxTomxZx	252	0	96	38	33	4	5
17	127	71*izoDGtThienVuong	384	0	98	159	121	23	17
17	128	08*oAzZNhietZzAo	305	0	96	13	3	13	3
17	129	43*xxxIThienTuIxxx	270	0	95	12	7	6	3
17	130	08*ThuongKhachST	320	0	96	88	71	41	34
17	131	20*zKhãcThÇm	257	0	99	61	52	7	3
17	132	08*oHHoDoanhThien	274	0	93	19	10	13	6
17	133	71*IoNguyenToai	222	0	98	24	19	16	14
17	134	24*iSGzHotelWhiteV2	362	0	86	90	69	7	2
18	1	24*zDGCxxThanhCong	407	200	99	82	38	17	12
18	2	15*B52zTzRex	407	190	96	53	20	8	2
18	3	02*ZzBaZooKazZ	398	180	99	112	76	31	23
18	4	24*ISGzzLUCffKUN	401	175	99	178	118	16	12
18	5	33*xxKFCxxMrGioLao	390	165	98	96	42	7	5
18	6	03*oKillerChocoPie	384	160	95	54	25	17	10
18	7	35*izzGiangThyThy	375	155	97	97	64	17	10
18	8	33*xxS2xxMrGioLaoxx	375	150	97	187	117	27	26
18	9	33*zIoXichLo	386	150	96	65	29	17	8
18	10	11*zIIApollo007	304	100	96	39	24	5	4
18	11	91*oBMToLongPhi	307	100	93	45	34	10	9
18	12	16*zIThichAnPhoz	316	100	97	212	183	17	19
18	13	90*zIzLegendHunter	322	100	95	42	27	4	5
18	14	39*HPzXiaoCanCZ	368	100	98	151	112	12	10
18	15	13*WHOiAFKzJudas	371	100	98	42	13	7	2
18	16	22*zBGzCityHunterz	357	100	99	142	102	6	4
18	17	01*NghÞchThñyHµn	326	100	99	45	25	4	5
18	18	50*oFMLzVjncentz	309	100	98	52	32	4	5
18	19	25*zThanrung9999z	312	100	99	44	31	13	14
18	20	71*VotacthienCK	315	100	96	34	21	5	4
18	21	68*ZzzXexyLoveZzzz	328	100	96	30	12	6	3
18	22	12*o0oSorryBabyMG	342	100	98	75	52	5	4
18	23	26*NguoiThuBa198x	316	100	97	68	54	5	4
18	24	19*iiizzXADIEU	334	100	98	128	110	15	14
18	25	68*oJzHËuNghÖzJo	350	90	95	83	41	7	2
18	26	01*1lbzzCh©nDµi	319	90	97	55	37	6	4
18	27	39*Cinderella	345	90	94	69	49	7	2
18	28	22*iSvTuoiGiYeuAnh	349	90	99	83	55	6	3
18	29	50*oFMLzS2BeHaz	332	90	98	73	46	9	8
18	30	25*4eziSeaHawiz1	319	90	93	19	5	6	3
18	31	43*DJoTiNa	307	90	96	47	28	6	7
18	32	08*oAo8MATEO8oAo	312	90	98	38	22	14	13
18	33	02*zZCoGaiHaLanZz	353	90	99	156	123	15	14
18	34	03*ZixLorenkid	358	90	98	154	118	41	36
18	35	11*s2oPhi¦ng	342	90	98	52	36	6	3
18	36	12*MoToZ8i	343	90	97	89	60	5	4
18	37	11*zS2zBlackLion	353	90	99	102	56	8	3
18	38	03*AhDGClocktA2	353	90	96	36	19	8	1
18	39	15*1stNghiªmXu©nS¬n	297	90	98	145	123	24	27
18	40	39*XDuongTuLangX	300	85	97	56	42	5	5
18	41	08*zKhuongBaoNgoc	306	85	98	23	10	8	10
18	42	63*fanwengiongv969	327	85	96	91	74	10	7
18	43	22*zFBCzLangTuSau	353	85	99	61	36	14	8
18	44	02*izOngTrumDgCzi	357	85	99	87	60	19	16
18	45	04*duongdaxuong	309	85	96	155	122	11	10
18	46	09*damcutdapmat	328	85	96	76	59	7	4
18	47	15*oMrDanh	336	85	98	56	27	6	3
18	48	24*zzBanXongNup	342	85	92	38	12	6	4
18	49	90*1stTieuBachMa	332	85	99	26	12	7	4
18	50	07*z«zEmYªuz«z	310	85	94	108	85	20	18
18	51	12*iNewCenTuRyi	309	85	97	15	4	6	3
18	52	43*20CmChallengesSv	341	85	95	107	63	11	9
18	53	33*LegolasIceTea	337	85	96	115	65	7	2
18	54	50*DarkAssassinNo1	301	85	99	125	107	9	11
18	55	12*oRedlabel	299	80	98	42	33	9	7
18	56	09*iOSBatDietChanNhan	300	80	99	55	38	10	8
18	57	01*HaaaaHiiiiii	301	80	90	81	63	13	11
18	58	17*ThanhTh¶o	304	80	99	41	28	4	5
18	59	03*VoTjnhBooEm1314	322	80	99	162	135	26	24
18	60	02*KrKeLieuMang	322	80	97	41	24	7	6
18	61	39*Jx2TiDieu	317	80	96	27	14	5	4
18	62	22*IoPeMer	329	80	93	77	61	7	6
18	63	24*iSGvHoTellRedRKK	346	80	99	45	23	5	4
18	64	17*TangQuocBao	295	75	99	54	43	4	5
18	65	03*ooSaySin	342	75	96	69	45	6	3
18	66	24*z0VuongLoneLy0z	319	75	97	127	105	8	8
18	67	20*oKillerMocQueAnh	412	75	94	36	15	12	1
18	68	33*x0xXuyenTienx0x	310	75	98	37	24	7	8
18	69	23*ChÝPhÌoNo1	304	75	95	68	58	8	1
18	70	04*zZPeKeoMutZz	299	75	99	19	10	6	3
18	71	22*ZZZChipBxZZZ	303	75	98	40	28	4	5
18	72	02*iiPGzSweetDream	312	75	97	54	32	5	4
18	73	33*CrossBowDragonMT	333	70	98	64	45	6	5
18	74	03*xx69xxMrGioLao2	402	70	98	80	35	21	15
18	75	39*ooSPKoKiddy	295	70	91	70	56	4	5
18	76	08*zDKzDuaConHoang	361	70	96	114	96	7	2
18	77	02*17FcSkyGaDen	315	70	98	52	38	4	5
18	78	35*oiS2iSun	307	70	98	68	55	37	31
18	79	08*oQuenDiQuaKhu	338	65	99	46	30	6	3
18	80	02*oS2o§i§¸ioS2o	316	65	94	76	56	5	4
18	81	50*oCoBeBanKhoai	384	65	90	155	102	7	2
18	82	33*o0CoBeBanKhoai	402	65	84	144	98	10	2
18	83	39*Jx2QuyBeo	356	65	98	144	124	52	43
18	84	33*iTuyetMenhTien	295	65	96	101	86	5	6
18	85	08*ooS2oLaLa	337	65	94	82	61	6	4
18	86	13*ooENGINEERoo	317	65	97	24	13	12	6
18	87	03*MCoReus	295	60	95	93	94	23	23
18	88	04*zVuaPkDcZeus	387	55	96	41	16	18	14
18	89	03*wAoFemaleHunter	310	50	99	69	59	7	3
18	90	13*zIzLoNgGiaNg	340	0	99	62	41	8	5
18	91	15*QUANVANTRUONG10X	314	0	97	77	61	4	5
18	92	43*iCLangTuSau	306	0	99	40	23	4	5
18	93	01*zzNo1oSayoPk	315	0	98	27	8	6	3
18	94	08*15TamSuBuon43x	337	0	97	86	67	13	11
18	95	22*dungnhindeu	302	0	99	33	20	21	15
18	96	12*1stPhóc§¹iGia	367	0	99	47	25	14	9
18	97	12*QujKhocThanSau	336	0	97	74	52	13	10
18	98	23*jx2CvLzZJerryzxz	345	0	99	57	35	5	4
18	99	43*zIXichLo	359	0	96	37	15	11	5
18	100	02*XaKyBinh	337	0	96	32	15	7	3
18	101	09*LangNhan	341	0	95	35	17	12	7
18	102	17*ZixRongTheKy02	375	0	94	56	25	13	4
18	103	01*thuthuy2012	321	0	96	22	9	6	3
18	104	43*ooEzRealoo	312	0	98	35	21	6	3
18	105	90*Hång§«ng	308	0	92	40	29	5	4
18	106	06*iMocQueEm	305	0	99	16	3	7	2
18	107	25*iSvLangTuVoThien	303	0	99	69	46	4	5
18	108	02*SHiBanhDauXanh	312	0	97	30	21	22	12
18	109	02*1stLoveStoryxIx	305	0	98	30	18	4	5
18	110	43*Jx2QuyBeoND	310	0	98	63	52	14	14
18	111	02*1stphieudu	301	0	96	30	19	6	3
18	112	03*XxMrGioLaoxX	359	0	97	140	84	9	5
18	113	08*KimBao93	356	0	99	64	32	9	2
18	114	13*VkMrThieuGiaKG	314	0	97	36	23	5	4
18	115	22*XackDepCho1TaT	326	0	99	67	50	8	3
18	116	03*SilverStarLoveS	308	0	97	93	78	7	6
18	117	16*0StBanSongJongx	308	0	98	127	111	34	32
18	118	08*DoubleClick	320	0	96	56	39	5	4
18	119	15*0oTenNayHayo0	306	0	96	36	23	9	4
18	120	07*21EmConYeuToi12	334	0	97	49	29	10	4
18	121	39*NhÊtTiÔnBanhTh©y	313	0	95	190	138	23	21
18	122	02*thanhminh01	316	0	95	84	61	5	4
18	123	03*zDauGauzNo1	312	0	95	70	57	5	5
18	124	07*xChanGioMuoix	332	0	95	89	50	12	7
18	125	15*oCoBeBanKhoaio	352	0	91	164	103	8	1
18	126	32*xXuyenTienxz	309	0	98	22	12	12	11
18	127	08*14BanToanTruot	308	0	99	14	3	14	3
18	128	09*oOPirateKingOo	328	0	97	39	21	5	4
18	129	02*ThichSoBuom	332	0	95	111	83	18	13
18	130	50*SiRiGaWa	305	0	96	34	18	6	4
18	131	08*oBachVan	296	0	98	281	269	27	24
18	132	68*xTxxNAxCarrotsNB	300	0	95	50	27	5	4
18	133	08*zZzTieuPhongzZz	320	0	96	42	28	12	4
18	134	06*NhoThuongNT	305	0	98	59	46	9	4
18	135	17*ZixRongTheKy01	350	0	98	81	59	41	35
18	136	04*o0oDinhThienCung	371	0	99	94	52	20	11
18	137	43*JxGaclupNo10	317	0	98	23	10	12	8
18	138	63*xManhThuongQuanx	336	0	96	21	5	12	4
18	139	17*xxxElNinoxxx	330	0	96	113	96	31	26
18	140	50*zFBzNatsu	327	0	96	20	7	20	7
20	1	15*69iHoNhatDaoi69	481	200	99	45	11	14	4
20	2	09*zIDoizBeKhoeBeHu	433	185	97	233	142	22	14
20	3	08*MrMinhThang	410	180	96	145	81	9	4
20	4	08*KukPap	410	165	92	52	19	9	3
20	5	09*oS2oCraZyKiD	398	160	98	27	3	7	2
20	6	16*HuyetHanGiangHo	383	160	97	50	20	7	4
20	7	15*jx2zXuyenChiHoa	385	155	98	127	71	9	6
20	8	50*iozGayDaoCMNR	377	150	96	75	30	6	3
20	9	19*BadBoy8890	283	100	97	59	49	11	14
20	10	07*ZzBÞtMåmBãcTemzZ	324	100	98	65	37	5	4
20	11	12*S2Minnie	361	100	99	65	34	8	2
20	12	11*0oRemember	360	100	97	51	29	17	10
20	13	23*ZzChiRoiChayZz	313	100	99	86	69	6	3
20	14	68*NguDocTaHiep001	302	100	96	79	54	4	5
20	15	39*IzS2VTC	351	100	97	67	52	7	2
20	16	24*iIIMrDat09Gx3	327	100	99	66	38	5	4
20	17	04*OngGiaoVungCao	298	100	98	61	51	5	4
20	18	09*IS2IxBoyKute	335	100	94	61	36	6	3
20	19	03*izG9iiRaisoMoon	360	100	96	27	5	8	2
20	20	35*Thanzus2010	349	100	95	88	41	6	3
20	21	20*Nagato	333	100	92	39	23	5	4
20	22	25*iSvNhungKoi	313	100	99	27	12	5	4
20	23	26*DocBaMaVuong	350	100	98	107	84	17	15
20	24	71*ZzSuHoiSinhzZ	310	100	97	51	37	8	7
20	25	91*KuThaiTo	308	100	99	15	4	7	2
20	26	33*iLanhHuongLang	305	100	99	63	49	6	3
20	27	17*iii555zzz	289	100	96	66	55	5	8
20	28	32*canbana	277	100	98	87	81	22	23
20	29	13*iIioSakuraiIi	344	90	98	63	42	7	5
20	30	11*TuThanMAULANH	355	90	99	51	31	9	5
20	31	68*Jx2PkHaiTien	303	90	96	48	33	11	12
20	32	17*oIoLinh255	334	90	98	93	69	6	3
20	33	32*oLittleJeff	290	90	99	51	48	5	4
20	34	25*xzSeoLiezx	312	90	97	241	221	8	8
20	35	63*PowerTrasnformers	309	90	94	57	45	10	10
20	36	02*xIxFuckYou	314	90	93	57	40	4	5
20	37	39*zIGuiWang	435	90	98	98	71	29	10
20	38	12*zIzSuCoiSu	303	90	99	109	90	5	4
20	39	24*z1stManhCaKuT3z	342	90	96	73	44	8	6
20	40	39*AnhHungThoiLoan	322	90	96	120	114	18	15
20	41	20*KrPhoCoHn	293	90	95	29	19	9	9
20	42	03*oS2oNguuMaVuong	314	90	98	41	32	5	4
20	43	06*iLunVjBiDoc	318	90	99	64	51	12	11
20	44	50*BNzTommyLee	323	90	98	57	35	5	4
20	45	07*zStNguuMaVuongst	315	90	98	47	37	6	4
20	46	20*zZFiora	300	85	90	27	17	5	4
20	47	12*ZzKhocVoLezZ	347	85	97	43	25	7	2
20	48	04*1stQuªn	327	85	91	32	16	15	2
20	49	13*11115555	333	85	92	42	27	14	11
20	50	08*FMlLangTuDaTinh	304	85	93	34	25	6	3
20	51	68*zBµGiµKÐoXez	289	85	99	72	60	4	6
20	52	39*congchuadc12	281	85	97	61	52	6	8
20	53	11*0o0NguDoc0o0	329	85	96	46	36	6	3
20	54	07*VaiLonChimEm	304	85	93	52	40	5	4
20	55	89*xNDxAnh§øc	295	85	99	19	9	12	3
20	56	16*ThanhQuang	322	85	95	59	40	7	8
20	57	15*0oDocKoKieuNu0o	283	85	96	57	50	6	3
20	58	50*o0oVani	279	85	93	52	42	6	5
20	59	50*ZzHaiS2Ngoc	358	80	99	62	44	16	5
20	60	11*thoiloanloat	361	80	96	32	15	7	2
20	61	06*looiytrh	298	80	99	50	36	6	3
20	62	02*SsDiamondsS	283	80	96	26	17	5	6
20	63	16*IzMADAOzI	297	80	97	68	45	5	5
20	64	10*BissHarmonica	279	80	99	16	14	7	2
20	65	03*ConNh4Gi4u	294	80	96	39	32	4	5
20	66	68*iIzTheLostzIi	277	80	99	45	36	8	9
20	67	12*S¸tThñ0Tªn	288	80	96	51	44	8	7
20	68	13*zVuiLa9PkLa10z	311	80	98	55	40	6	3
20	69	09*zChayRujMatTieu	305	75	96	86	67	5	4
20	70	08*NaPraTaza	341	75	96	44	25	7	2
20	71	11*0othoXamo0	289	75	99	65	55	5	4
20	72	35*iIPhaRoiTratTu	292	75	96	21	11	6	3
20	73	68*oZoTazZanF1oZo	299	75	98	42	31	14	12
20	74	20*zjTRYM	277	75	99	55	58	6	3
20	75	16*oVzChiVyXjnh	296	75	99	25	15	5	5
20	76	39*thieuhiepnu	300	75	96	30	19	6	3
20	77	11*TuThanHalLey	291	70	98	51	40	4	5
20	78	16*oS2oZeus	299	70	96	20	9	5	4
20	79	08*AirSanYo1987	327	70	91	30	15	11	5
20	80	16*CuocTinhBuon	288	65	99	29	17	6	3
20	81	63*S2DocThamChym	277	60	96	13	6	6	3
20	82	39*ZizManhMisHy	280	55	90	45	43	9	5
20	83	08*oNamLayTayEm	382	55	95	47	25	27	11
20	84	90*CÇmTayBãpCu	284	55	99	44	44	13	5
20	85	43*17FcKhoChiuVL	358	0	96	30	13	29	13
20	86	08*iLaoGiaVTV3	287	0	95	22	10	6	6
20	87	09*doikhongdoithu12	302	0	97	30	26	6	3
20	88	09*huhon9999	299	0	92	41	29	5	4
20	89	02*S2skylove91	316	0	98	28	16	14	11
20	90	02*izIORinIiz	299	0	97	25	26	11	1
20	91	70*tuongnhixinh	291	0	97	15	7	8	5
20	92	07*xxxXWXxxx	277	0	97	34	26	5	4
20	93	90*Jx2zzKullzZ	277	0	97	17	8	5	4
20	94	26*ooIooTiÓuTöooIoo	278	0	99	31	26	4	6
20	95	63*tieulongnu115	295	0	96	30	19	6	3
20	96	90*IIoForeverzz	281	0	96	28	17	4	5
20	97	33*ZzThuThuzZ	325	0	96	17	5	17	5
20	98	43*ZzTroczZ	290	0	99	16	6	9	2
20	99	10*LeeYoungAe	279	0	97	8	1	8	1
20	100	71*IzIIThuyTienz	301	0	96	18	7	18	7
20	101	16*DungNgoc103	351	0	98	37	16	6	4
20	102	35*M­aB¨ngGi¸10x	321	0	95	30	17	16	9
20	103	09*choiemdianh11388	278	0	96	63	48	3	6
20	104	90*TrÎTr©u04	289	0	96	14	6	7	2
20	105	14*zuzocuzuzoen	327	0	95	28	14	21	11
20	106	26*PhangPhatBang	294	0	91	61	74	21	10
20	107	14*zN4zKhanhLyz	357	0	99	42	23	7	2
20	108	22*C2BanhDaCua	323	0	86	26	9	17	7
20	109	35*iosPeLua	275	0	99	55	43	6	3
20	110	08*AnhLongTaiThien	276	0	96	63	58	7	2
20	111	08*ZoldycksKillua	295	0	94	61	48	13	7
20	112	23*HåCaxx	289	0	99	38	27	8	1
20	113	02*IzSunvsCaCaFR	276	0	96	26	16	20	11
20	114	06*zzS2zzIuVK	347	0	99	38	24	21	3
20	115	68*ozDocDocoz	289	0	99	28	17	9	2
20	116	63*SongLongDao	357	0	97	72	49	22	17
20	117	32*Jx2SoiCoDoc	279	0	96	36	26	7	2
20	118	03*Alaxan	312	0	99	97	81	4	5
20	119	22*thuylinh18	314	0	98	77	54	6	3
20	120	39*Zphieudutuhaiz	287	0	99	14	6	6	3
20	121	63*SÞpN©u	286	0	95	37	22	4	5
20	122	02*DaoHoaDaoChu	364	0	96	34	16	19	9
20	123	43*zzZEmGaiLaoCai	322	0	96	27	14	12	9
20	124	24*zS2zTieuRestz	328	0	96	67	38	4	5
20	125	43*sLangTuDaTinhs	288	0	93	27	22	9	7
20	126	13*IS2IxPeMon	363	0	93	54	33	7	3
20	127	90*XzLoveFullHouse	294	0	94	26	18	9	0
20	128	16*SI2TieuThien	302	0	96	72	57	7	8
20	129	08*0oCheryKido0	304	0	97	14	8	14	5
20	130	90*TªnNh©nVËt	279	0	99	22	14	4	5
20	131	09*SatThuTrenDuong1	304	0	99	36	23	15	6
20	132	06*ZzDocNhatLangzZ	279	0	97	65	65	7	3
20	133	12*oConLonDaoNhan	278	0	94	8	1	8	1
20	134	63*satthulove2	299	0	97	54	42	7	5
20	135	14*KoKKsor	277	0	98	8	1	8	1
20	136	07*doccocauthang3	307	0	87	41	29	9	2
20	137	70*ZzG·iNgøazZ	290	0	96	29	20	7	2
21	1	03*AEzApplEzCZ	544	200	98	253	105	33	8
21	2	15*B52zHOtBOyTuD0i	487	190	98	158	68	19	5
21	3	04*SaintOfTheSky	420	175	97	112	48	8	1
21	4	15*jx2zAMaKong	428	170	97	117	61	8	1
21	5	08*UmBaLaXiGa	417	170	97	124	76	21	14
21	6	01*iiDark0ne	405	160	99	197	54	7	3
21	7	24*H7iTieuBachi333i	399	155	98	147	65	6	3
21	8	02*GeogerT	388	150	98	106	53	7	2
21	9	32*CongDanhoCS	327	100	96	47	27	5	5
21	10	16*oVzLenkaVy	300	100	99	52	48	5	4
21	11	71*zIIDQXGiovoTinh	311	100	99	41	30	4	5
21	12	33*zTzThaoDepTraiii	272	100	97	60	46	5	5
21	13	09*IS2IxBoyCs	283	100	99	59	51	6	3
21	14	91*TrongB­ímCã§éc	375	100	93	33	12	13	6
21	15	26*RsQksThatLaBuon	361	100	96	58	38	21	17
21	16	25*DragonToxic	338	100	94	41	18	8	5
21	17	08*FMLzCaoTutQuan	332	100	97	71	53	8	3
21	18	20*z0zzTinhTuyetz0z	371	100	98	56	31	17	13
21	19	23*S2iNhokLykS2i	326	100	96	45	30	5	4
21	20	09*xLiuDiFix	385	100	98	100	48	10	6
21	21	22*HLzBigKhoai	375	100	98	110	65	9	6
21	22	35*IICaPhaoII	302	100	95	39	34	4	5
21	23	06*BHzMogDajMocDjt	301	100	99	90	71	5	5
21	24	50*MrMouseAG	383	100	99	76	40	8	1
21	25	07*hoabau2	371	100	99	40	19	26	18
21	26	12*24hOmBomCamTu	326	100	97	60	45	5	4
21	27	14*zN4zLuxi	353	100	96	55	31	7	5
21	28	63*SèngChØV×Anh	307	100	92	42	31	5	4
21	29	11*SauBuom	301	100	99	33	21	4	5
21	30	90*HDiiQñyLÖii	343	100	97	109	76	8	7
21	31	17*CVzMrMouse	328	100	99	67	39	5	4
21	32	39*zzzCPKzzz	262	100	99	37	28	6	3
21	33	22*QMzzMengMeng	362	90	99	19	11	17	1
21	34	07*iiiYasuo	282	90	98	88	76	5	6
21	35	26*iV«T×nh	299	90	99	37	30	8	4
21	36	08*zS2AnhNg0k	366	90	99	69	41	10	6
21	37	11*zZBoyTapNuoiCoZz	269	90	96	58	64	5	4
21	38	32*oCSoSoKhanhoz	325	90	99	22	8	6	3
21	39	12*oOT©y§écOo	279	90	98	82	73	17	16
21	40	24*zS2zSadKhungLong	269	90	94	25	18	4	9
21	41	04*iiUntilYouii	267	90	99	46	34	4	5
21	42	19*IxIYªuEmNhiÒuIxI	265	90	99	35	29	5	4
21	43	09*HoangTuLoaiSau	341	90	99	135	107	6	3
21	44	06*iMaDoanhDoanh	283	90	98	48	37	6	3
21	45	20*S¸tPh¸Lang	371	90	93	79	66	14	8
21	46	03*Jx2iiSauHe0zCS	294	90	99	46	35	5	4
21	47	91*VoMonPhai	280	90	94	62	52	8	11
21	48	16*xZNetCafeZx	281	90	99	94	78	20	19
21	49	17*xB52xTamDoc	317	90	96	40	22	6	3
21	50	43*oAoDoanhDoanh	286	90	97	40	29	7	10
21	51	03*CSooSay	260	85	97	41	31	3	6
21	52	24*CsGoogle	447	85	97	77	12	14	1
21	53	43*Tµ§écPhèNói	324	85	97	56	40	6	3
21	54	04*daibangtonvuong	268	85	98	46	47	5	4
21	55	71*Vo3SatThu	272	85	96	31	22	7	4
21	56	24*iSGzizKFCsMiuziz	307	85	99	86	67	5	4
21	57	22*zBGzOKiaSau	276	85	97	69	57	4	5
21	58	12*ParaOrange	275	85	97	21	14	5	4
21	59	20*zKzThangKhung	303	85	99	44	35	7	8
21	60	07*iZiVitBaby	365	85	96	18	1	8	1
21	61	02*LiÔuMinhNguyÖt	300	85	98	64	49	7	2
21	62	03*zSHzVitBaby	302	85	97	24	5	5	4
21	63	11*hEo9xXx	341	85	98	38	23	10	1
21	64	11*oS2oTomAndJerry	262	80	97	29	23	7	5
21	65	12*cskhobac	289	80	99	54	42	7	2
21	66	20*BuffSauDoc	307	80	96	45	31	5	5
21	67	43*IxHamTjen	288	80	99	40	26	7	2
21	68	50*OxMarioLopez	327	80	99	64	33	6	3
21	69	35*izzCenderalle	326	80	99	85	66	8	2
21	70	08*HQCzzzALoPeSau	271	80	99	51	41	5	4
21	71	15*oIoCoSuKu30cm	284	80	99	42	32	12	8
21	72	32*Junes00	319	80	99	46	42	9	0
21	73	07*EmNgaoPhuong	260	80	97	34	25	4	6
21	74	24*MrproMro	350	75	99	68	45	8	4
21	75	15*zHoaHångz	277	75	96	56	47	8	1
21	76	08*IoHuongDoc	269	75	98	24	17	8	9
21	77	07*iiS2zGauCon	291	75	99	20	10	6	3
21	78	09*oxeladochoicuaa	273	70	96	34	27	3	6
21	79	24*IiIToNyTamMao	318	70	97	70	59	6	3
21	80	11*oVòn÷tho¸tY	262	65	97	28	23	8	3
21	81	02*anhtkichthao	267	65	94	38	33	15	9
21	82	16*iooHanh7Mon	408	65	97	190	88	14	5
21	83	09*ZzBongDemzZ	286	65	97	39	31	5	4
21	84	07*iiizStella	275	65	99	35	25	8	2
21	85	09*iliRingStar	287	60	99	33	24	6	3
21	86	35*zzIzzEmGaTre	296	0	99	52	40	27	18
21	87	22*jxAdolfHitler	261	0	98	34	25	7	4
21	88	15*oMrCuGau	369	0	98	33	16	18	10
21	89	63*oS3ooSexyDow	268	0	92	8	2	8	2
21	90	43*DolaVerSion4	253	0	96	14	12	6	3
21	91	08*xVuDieuTaoLaox	324	0	98	31	17	31	17
21	92	71*zIIxxSauCaTeam	284	0	99	94	87	29	25
21	93	63*MÌo§en	261	0	96	45	34	10	7
21	94	90*o0Pasteur0oAce	304	0	91	36	23	7	7
21	95	43*cctalkGio6868	272	0	97	9	5	8	1
21	96	39*BMTixiMeoLuoi	315	0	99	88	62	8	6
21	97	35*TPzConSauDiDong	299	0	99	28	19	9	7
21	98	26*o0Emg¸iMrPhong0o	270	0	97	18	12	4	5
21	99	15*ThitThiChieu	272	0	99	54	50	18	13
21	100	10*DoKiepMaGioi	291	0	97	14	5	6	3
21	101	16*FBIooCsFjGk	274	0	99	92	100	5	4
21	102	08*MjHaoHao	300	0	99	40	25	6	3
21	103	09*QMzMengMeng	296	0	99	11	10	9	0
21	104	22*Zzzzzz§éczzzzZ	277	0	96	24	13	7	6
21	105	16*ZxDongGachZx	259	0	84	12	10	7	2
21	106	43*Thu7DaoPh0NheEm	325	0	97	62	48	8	4
21	107	03*zPeBomZzGay	253	0	99	8	4	8	4
21	108	10*iS2iDemonSay	332	0	92	45	29	6	3
21	109	68*oOoNh0ckLov3oOo	314	0	97	107	87	11	10
21	110	07*EllyMoom	260	0	96	51	42	5	4
21	111	68*SsvotinhsS	278	0	94	24	16	14	13
21	112	03*ThuècChuét	254	0	96	50	40	3	6
21	113	03*iiGaThieuGia206	288	0	96	15	6	6	3
21	114	71*zIoFurious	275	0	96	36	28	5	4
21	115	03*wAoChetChac	255	0	99	67	63	4	7
21	116	02*o0oOiZoiOio0o	278	0	99	23	15	7	5
21	117	13*zZZZOneHixZZZz	262	0	98	49	44	5	4
21	118	16*ioiLangQuanBH	255	0	98	72	58	2	7
21	119	50*ChiDepZaiz	283	0	96	9	1	9	1
21	120	50*zPÐ§iÖu	271	0	99	51	48	5	4
21	121	09*ChØCÇnCãAnh	263	0	99	53	49	12	4
21	122	35*zSzPhongCoNuong	289	0	97	13	2	13	2
21	123	68*IIzzGjaNhi	299	0	96	25	11	18	9
21	124	50*iSGzzGi4ngG4yzz	337	0	98	80	50	6	3
21	125	09*ooCSGa	317	0	99	58	29	5	4
21	126	90*SiªuNh©nSay	306	0	92	38	26	12	10
21	127	24*iSGxGi4ngG4ykk	317	0	98	74	46	9	7
21	128	08*LangKhachTaDoc	277	0	99	31	21	10	3
21	129	19*D­¬ngTöMai	256	0	99	45	35	6	3
21	130	50*nhonhototo	271	0	94	43	36	5	4
21	131	17*§ajZa§jCLICK	263	0	98	15	10	9	6
21	132	09*zBDzSieuLy	317	0	96	30	20	5	4
21	133	07*xxTamLangxx	262	0	97	32	25	7	2
21	134	50*KzOzzTayDoc	266	0	98	47	42	4	5
21	135	68*zzzzXexyBoy	282	0	96	18	20	11	3
23	1	24*DzTrBFzThunder	442	200	98	218	121	12	6
23	2	22*KNoThienMinhKiem	439	190	95	142	64	21	12
23	3	03*YTHChanTinh	418	175	99	101	51	22	15
23	4	08*HeoMapLegend	398	170	94	66	22	8	2
23	5	09*iYTHChanTinh	381	155	99	124	76	45	40
23	6	14*zN4zKiller	372	155	97	109	70	25	23
23	7	03*iPooSymLaCZ	379	145	99	196	138	31	24
23	8	09*iKenKoTex	372	140	96	42	10	8	1
23	9	19*gfdgdfgdfh	266	100	99	49	39	10	7
23	10	63*oS2oYÕnH¹oThiªn	269	100	99	136	143	9	13
23	11	09*iz1810BioneAL	288	100	97	27	29	6	5
23	12	10*oIoXgZenZenoIo	300	100	90	55	44	11	8
23	13	02*TxZeNusxT	357	100	98	140	96	13	10
23	14	15*iovzZGio	354	100	99	112	79	9	5
23	15	33*S¨nB¾tC­íp	302	100	99	52	40	9	9
23	16	23*LÖnhHåSamSung	317	100	96	67	41	7	2
23	17	68*Zx1ThoiPK7xZ	303	100	98	99	83	17	15
23	18	25*ZzthengoczZ2	257	100	98	48	41	4	5
23	19	17*zIzThiªnL«i	288	100	99	42	32	4	5
23	20	90*CLTSTieuThien81	295	100	99	60	51	12	13
23	21	13*MrThanhLong	303	100	96	79	61	12	13
